date,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed,temperature_range
2016-02-09,0.0,26.5,28.5,25.2,9.7,27.7,3.3000000000000007
2016-02-10,7.6,26.2,28.0,24.7,12.2,35.3,3.3000000000000007
2016-02-11,0.0,26.9,29.7,24.9,11.2,28.8,4.800000000000001
2016-02-12,6.2,27.2,31.7,23.6,10.4,40.3,8.099999999999998
2016-02-13,0.2,28.1,31.8,26.1,14.0,40.3,5.699999999999999
2016-02-14,41.2,27.1,32.6,24.8,9.4,42.5,7.800000000000001
2016-02-15,0.0,28.3,32.2,25.6,11.9,34.9,6.600000000000001
2016-02-16,0.0,28.0,31.4,26.1,16.2,52.2,5.299999999999997
2016-02-17,0.0,27.6,30.9,25.3,14.8,50.4,5.599999999999998
2016-02-18,0.0,27.3,30.8,24.6,10.4,45.7,6.199999999999999
2016-02-19,69.0,24.7,26.7,23.5,7.2,32.8,3.1999999999999993
2016-02-20,1.4,26.1,28.4,24.2,10.4,38.2,4.199999999999999
2016-02-21,0.0,27.1,31.5,24.6,12.6,42.5,6.899999999999999
2016-02-22,0.0,27.5,31.3,24.9,13.0,38.5,6.400000000000002
2016-02-23,0.0,27.4,30.7,25.2,12.6,36.7,5.5
2016-02-24,13.4,25.7,29.1,24.0,11.2,34.9,5.100000000000001
2016-02-25,0.2,27.3,31.0,24.8,18.0,58.0,6.199999999999999
2016-02-26,0.0,27.6,31.1,25.1,15.1,43.2,6.0
2016-02-27,0.0,27.8,31.9,25.1,13.7,43.2,6.799999999999997
2016-02-28,0.0,27.9,31.4,25.7,15.8,46.8,5.699999999999999
2016-02-29,0.2,28.1,31.4,26.1,16.9,47.2,5.299999999999997
2016-03-01,0.0,27.9,31.8,25.7,16.2,44.3,6.100000000000001
2016-03-02,0.0,27.8,31.1,25.5,17.3,48.6,5.600000000000001
2016-03-03,0.0,27.8,32.0,25.6,16.2,52.9,6.399999999999999
2016-03-04,0.6,27.6,30.7,25.8,13.3,37.1,4.899999999999999
2016-03-05,0.0,28.1,32.3,25.8,12.2,39.2,6.4999999999999964
2016-03-06,0.0,28.6,33.0,26.5,14.0,38.5,6.5
2016-03-07,9.4,27.8,31.6,26.0,12.6,37.1,5.600000000000001
2016-03-08,8.2,27.5,31.7,25.4,8.6,31.3,6.300000000000001
2016-03-09,0.0,28.9,33.2,26.3,11.2,31.0,6.900000000000002
2016-03-10,4.0,28.0,34.1,26.3,7.6,26.6,7.800000000000001
2016-03-11,0.0,28.8,33.8,26.2,12.2,37.4,7.599999999999998
2016-03-12,0.0,28.5,32.2,25.7,12.2,34.6,6.5000000000000036
2016-03-13,2.2,28.2,32.9,25.2,10.4,35.6,7.699999999999999
2016-03-14,0.4,28.6,33.9,26.3,9.4,36.4,7.599999999999998
2016-03-15,0.0,28.6,32.6,26.2,10.8,34.9,6.400000000000002
2016-03-16,0.0,28.4,34.0,25.1,8.6,26.6,8.899999999999999
2016-03-17,0.0,28.6,34.4,25.5,11.5,31.7,8.899999999999999
2016-03-18,0.0,28.7,33.9,25.9,10.4,32.4,8.0
2016-03-19,0.0,28.6,33.7,25.6,11.9,33.1,8.100000000000001
2016-03-20,0.4,28.5,32.5,26.2,9.4,27.0,6.300000000000001
2016-03-21,16.0,28.4,35.0,24.3,8.6,39.2,10.7
2016-03-22,0.2,28.2,31.6,26.8,8.6,41.8,4.800000000000001
2016-03-23,0.0,28.8,33.5,26.0,9.0,31.3,7.5
2016-03-24,0.0,29.0,33.0,26.7,11.9,32.4,6.300000000000001
2016-03-25,13.4,28.0,34.5,24.3,7.9,40.7,10.2
2016-03-26,0.0,28.4,31.5,26.0,13.3,40.7,5.5
2016-03-27,0.0,28.7,32.4,26.7,14.0,44.3,5.699999999999999
2016-03-28,0.0,28.9,32.5,26.6,16.6,44.3,5.899999999999999
2016-03-29,0.0,28.7,32.5,26.3,13.7,42.5,6.199999999999999
2016-03-30,0.0,28.6,32.9,26.0,14.4,37.8,6.899999999999999
2016-03-31,0.0,28.7,32.6,26.1,13.3,33.8,6.5
2016-04-01,0.0,29.1,33.9,26.4,13.3,38.5,7.5
2016-04-02,0.0,29.2,33.9,26.1,13.0,41.4,7.799999999999997
2016-04-03,5.2,28.4,33.2,25.2,9.0,28.1,8.000000000000004
2016-04-04,0.2,29.1,33.0,26.8,11.2,36.4,6.199999999999999
2016-04-05,0.0,28.7,32.0,26.7,10.4,33.8,5.300000000000001
2016-04-06,0.0,29.2,34.0,26.2,10.1,32.4,7.800000000000001
2016-04-07,0.0,29.1,34.7,25.6,8.6,30.6,9.100000000000001
2016-04-08,0.0,29.5,35.3,26.5,9.7,28.8,8.799999999999997
2016-04-09,14.0,27.9,32.9,25.3,7.2,33.1,7.599999999999998
2016-04-10,0.0,29.1,35.2,25.2,9.7,31.3,10.000000000000004
2016-04-11,0.0,29.6,33.6,27.2,7.6,31.0,6.400000000000002
2016-04-12,0.6,29.7,34.0,27.0,8.3,36.0,7.0
2016-04-13,0.0,29.7,34.3,25.9,8.3,42.1,8.399999999999999
2016-04-14,0.0,29.8,33.1,27.7,6.1,24.1,5.400000000000002
2016-04-15,2.4,29.1,32.2,26.3,5.8,23.8,5.900000000000002
2016-04-16,28.0,29.4,36.3,25.8,6.5,32.8,10.499999999999996
2016-04-17,11.0,29.3,34.7,25.2,8.3,43.6,9.500000000000004
2016-04-18,0.2,29.8,35.1,26.2,7.9,26.3,8.900000000000002
2016-04-19,0.0,30.2,33.8,27.2,13.0,36.0,6.599999999999998
2016-04-20,0.0,29.4,34.2,27.4,8.3,31.3,6.800000000000004
2016-04-21,0.0,29.9,33.8,27.0,11.9,33.5,6.799999999999997
2016-04-22,0.0,29.2,33.7,27.4,8.3,31.7,6.300000000000004
2016-04-23,1.0,28.7,32.1,27.3,7.2,33.8,4.800000000000001
2016-04-24,1.4,29.2,33.0,26.7,5.0,23.8,6.300000000000001
2016-04-25,16.4,28.5,33.2,24.0,5.4,33.8,9.200000000000003
2016-04-26,2.6,28.6,33.4,26.6,5.0,33.8,6.799999999999997
2016-04-27,3.6,28.3,34.3,26.3,5.4,32.4,7.9999999999999964
2016-04-28,19.6,28.2,33.4,25.5,6.1,31.3,7.899999999999999
2016-04-29,9.0,28.0,34.4,25.2,5.4,28.1,9.2
2016-04-30,1.2,27.9,35.5,25.2,5.8,40.3,10.3
2016-05-01,1.4,29.2,33.7,25.6,6.8,27.4,8.100000000000001
2016-05-02,7.4,28.3,32.8,26.0,6.1,33.1,6.799999999999997
2016-05-03,0.0,29.7,34.9,25.5,6.8,28.8,9.399999999999999
2016-05-04,0.0,30.3,34.6,26.9,10.1,29.5,7.700000000000003
2016-05-05,15.8,28.9,34.0,25.0,6.5,43.2,9.0
2016-05-06,0.0,28.9,35.5,26.6,6.1,41.0,8.899999999999999
2016-05-07,4.2,28.4,34.3,25.8,5.4,37.8,8.499999999999996
2016-05-08,0.0,28.8,33.5,26.0,5.4,22.7,7.5
2016-05-09,0.0,29.1,33.7,26.0,6.5,50.8,7.700000000000003
2016-05-10,0.0,29.6,34.2,26.7,7.6,29.5,7.5000000000000036
2016-05-11,29.2,28.6,34.6,24.5,5.8,50.8,10.100000000000001
2016-05-12,0.2,28.3,33.0,26.6,5.4,25.6,6.399999999999999
2016-05-13,3.2,28.0,31.1,25.3,5.8,35.3,5.800000000000001
2016-05-14,16.2,27.3,32.8,24.6,5.0,25.6,8.199999999999996
2016-05-15,6.6,28.1,34.4,26.0,5.8,25.9,8.399999999999999
2016-05-16,2.4,28.0,32.5,25.5,7.2,39.6,7.0
2016-05-17,3.2,28.6,34.5,26.6,5.4,32.0,7.899999999999999
2016-05-18,51.0,27.2,31.2,24.8,6.5,34.9,6.399999999999999
2016-05-19,2.8,28.0,32.5,25.5,5.8,22.0,7.0
2016-05-20,0.2,29.2,32.7,26.8,5.4,21.2,5.900000000000002
2016-05-21,0.2,28.2,30.7,25.0,10.1,40.0,5.699999999999999
2016-05-22,18.6,28.2,33.7,24.6,8.3,58.0,9.100000000000001
2016-05-23,0.0,29.8,35.5,25.5,5.8,28.8,10.0
2016-05-24,2.2,29.6,32.4,26.3,6.8,39.6,6.099999999999998
2016-05-25,20.0,29.8,35.0,25.1,6.1,33.1,9.899999999999999
2016-05-26,2.4,28.6,31.8,26.2,6.8,32.8,5.600000000000001
2016-05-27,0.0,30.0,33.1,27.9,6.5,30.6,5.200000000000003
2016-05-28,23.6,28.6,32.5,23.7,5.8,48.2,8.8
2016-05-29,0.0,29.8,33.9,26.8,6.1,22.0,7.099999999999998
2016-05-30,0.2,28.4,33.2,25.5,7.2,47.2,7.700000000000003
2016-05-31,0.0,28.9,33.5,25.5,7.2,31.3,8.0
2016-06-01,0.13116883116883116,28.88896103896104,33.48571428571429,25.48896103896104,7.197402597402598,31.368181818181817,7.996753246753247
2016-06-02,0.2623376623376623,28.877922077922076,33.47142857142857,25.477922077922077,7.194805194805195,31.436363636363637,7.993506493506491
2016-06-03,0.39350649350649347,28.866883116883116,33.457142857142856,25.466883116883118,7.1922077922077925,31.504545454545454,7.990259740259738
2016-06-04,0.5246753246753246,28.855844155844153,33.44285714285714,25.455844155844154,7.189610389610389,31.572727272727274,7.987012987012989
2016-06-05,0.6558441558441558,28.844805194805193,33.42857142857143,25.444805194805195,7.187012987012987,31.64090909090909,7.983766233766236
2016-06-06,0.7870129870129869,28.833766233766234,33.41428571428571,25.433766233766235,7.184415584415585,31.70909090909091,7.980519480519476
2016-06-07,0.9181818181818181,28.82272727272727,33.4,25.422727272727272,7.181818181818182,31.777272727272727,7.977272727272727
2016-06-08,1.0493506493506493,28.81168831168831,33.385714285714286,25.411688311688312,7.179220779220779,31.845454545454547,7.974025974025974
2016-06-09,1.1805194805194805,28.800649350649348,33.371428571428574,25.40064935064935,7.176623376623377,31.913636363636364,7.9707792207792245
2016-06-10,1.3116883116883116,28.789610389610388,33.357142857142854,25.38961038961039,7.174025974025974,31.981818181818184,7.967532467532465
2016-06-11,1.4428571428571426,28.77857142857143,33.34285714285714,25.37857142857143,7.171428571428572,32.05,7.964285714285712
2016-06-12,1.5740259740259739,28.767532467532465,33.32857142857143,25.367532467532467,7.1688311688311686,32.11818181818182,7.9610389610389625
2016-06-13,1.7051948051948052,28.756493506493506,33.31428571428572,25.356493506493507,7.166233766233766,32.18636363636364,7.95779220779221
2016-06-14,1.8363636363636362,28.745454545454542,33.3,25.345454545454544,7.163636363636364,32.25454545454546,7.954545454545453
2016-06-15,1.9675324675324672,28.734415584415583,33.285714285714285,25.334415584415584,7.161038961038961,32.32272727272727,7.9512987012987
2016-06-16,2.0987012987012985,28.723376623376623,33.27142857142857,25.323376623376625,7.158441558441559,32.39090909090909,7.948051948051948
2016-06-17,2.22987012987013,28.71233766233766,33.25714285714286,25.31233766233766,7.155844155844156,32.45909090909091,7.944805194805198
2016-06-18,2.361038961038961,28.7012987012987,33.24285714285714,25.301298701298702,7.153246753246753,32.52727272727273,7.941558441558438
2016-06-19,2.492207792207792,28.690259740259737,33.22857142857143,25.29025974025974,7.150649350649351,32.595454545454544,7.938311688311689
2016-06-20,2.623376623376623,28.679220779220778,33.214285714285715,25.27922077922078,7.148051948051948,32.663636363636364,7.935064935064936
2016-06-21,2.7545454545454544,28.668181818181818,33.2,25.26818181818182,7.1454545454545455,32.731818181818184,7.931818181818183
2016-06-22,2.8857142857142852,28.657142857142855,33.18571428571428,25.257142857142856,7.142857142857143,32.8,7.928571428571427
2016-06-23,3.0168831168831165,28.646103896103895,33.17142857142857,25.246103896103897,7.14025974025974,32.86818181818182,7.925324675324674
2016-06-24,3.1480519480519478,28.635064935064932,33.15714285714286,25.235064935064933,7.137662337662338,32.93636363636364,7.922077922077925
2016-06-25,3.279220779220779,28.624025974025972,33.142857142857146,25.224025974025974,7.1350649350649356,33.00454545454546,7.918831168831172
2016-06-26,3.4103896103896103,28.612987012987013,33.128571428571426,25.212987012987014,7.132467532467532,33.07272727272727,7.915584415584412
2016-06-27,3.541558441558441,28.60194805194805,33.114285714285714,25.20194805194805,7.12987012987013,33.14090909090909,7.912337662337663
2016-06-28,3.6727272727272724,28.59090909090909,33.1,25.19090909090909,7.127272727272727,33.20909090909091,7.90909090909091
2016-06-29,3.8038961038961037,28.57987012987013,33.08571428571429,25.17987012987013,7.124675324675325,33.27727272727273,7.905844155844157
2016-06-30,3.9350649350649345,28.568831168831167,33.07142857142857,25.16883116883117,7.1220779220779225,33.345454545454544,7.902597402597401
2016-07-01,4.066233766233766,28.557792207792208,33.05714285714286,25.15779220779221,7.119480519480519,33.413636363636364,7.899350649350648
2016-07-02,4.197402597402597,28.546753246753244,33.042857142857144,25.146753246753246,7.116883116883117,33.481818181818184,7.896103896103899
2016-07-03,4.328571428571428,28.535714285714285,33.02857142857143,25.135714285714286,7.114285714285715,33.55,7.892857142857146
2016-07-04,4.45974025974026,28.524675324675325,33.01428571428571,25.124675324675326,7.111688311688312,33.61818181818182,7.889610389610386
2016-07-05,4.590909090909091,28.513636363636362,33.0,25.113636363636363,7.109090909090909,33.68636363636364,7.886363636363637
2016-07-06,4.722077922077922,28.502597402597402,32.98571428571429,25.102597402597404,7.106493506493506,33.75454545454546,7.883116883116884
2016-07-07,4.8532467532467525,28.49155844155844,32.971428571428575,25.09155844155844,7.103896103896104,33.82272727272727,7.879870129870135
2016-07-08,4.984415584415584,28.48051948051948,32.957142857142856,25.08051948051948,7.101298701298702,33.89090909090909,7.876623376623375
2016-07-09,5.115584415584415,28.46948051948052,32.94285714285714,25.06948051948052,7.0987012987012985,33.95909090909091,7.873376623376622
2016-07-10,5.246753246753246,28.458441558441557,32.92857142857143,25.058441558441558,7.096103896103896,34.02727272727273,7.8701298701298725
2016-07-11,5.3779220779220775,28.447402597402597,32.91428571428571,25.0474025974026,7.093506493506494,34.095454545454544,7.866883116883113
2016-07-12,5.509090909090909,28.436363636363634,32.9,25.036363636363635,7.090909090909091,34.163636363636364,7.863636363636363
2016-07-13,5.64025974025974,28.425324675324674,32.885714285714286,25.025324675324676,7.088311688311689,34.231818181818184,7.8603896103896105
2016-07-14,5.7714285714285705,28.414285714285715,32.871428571428574,25.014285714285716,7.085714285714285,34.3,7.857142857142858
2016-07-15,5.902597402597402,28.40324675324675,32.857142857142854,25.003246753246753,7.083116883116883,34.36818181818182,7.853896103896101
2016-07-16,6.033766233766233,28.392207792207792,32.84285714285714,24.992207792207793,7.080519480519481,34.43636363636364,7.850649350649348
2016-07-17,6.164935064935064,28.38116883116883,32.82857142857143,24.98116883116883,7.077922077922078,34.50454545454546,7.847402597402599
2016-07-18,6.2961038961038955,28.37012987012987,32.81428571428572,24.97012987012987,7.0753246753246755,34.57272727272727,7.844155844155846
2016-07-19,6.427272727272727,28.35909090909091,32.8,24.95909090909091,7.072727272727273,34.64090909090909,7.840909090909086
2016-07-20,6.558441558441558,28.348051948051946,32.785714285714285,24.948051948051948,7.07012987012987,34.70909090909091,7.837662337662337
2016-07-21,6.689610389610389,28.337012987012987,32.77142857142857,24.937012987012988,7.067532467532468,34.777272727272724,7.834415584415584
2016-07-22,6.820779220779221,28.325974025974023,32.75714285714286,24.925974025974025,7.064935064935065,34.845454545454544,7.831168831168835
2016-07-23,6.951948051948051,28.314935064935064,32.74285714285714,24.914935064935065,7.062337662337662,34.913636363636364,7.827922077922075
2016-07-24,7.083116883116882,28.303896103896104,32.72857142857143,24.903896103896106,7.05974025974026,34.981818181818184,7.824675324675322
2016-07-25,7.2142857142857135,28.29285714285714,32.714285714285715,24.892857142857142,7.057142857142857,35.05,7.821428571428573
2016-07-26,7.345454545454545,28.28181818181818,32.7,24.881818181818183,7.054545454545455,35.11818181818182,7.81818181818182
2016-07-27,7.476623376623376,28.270779220779218,32.68571428571428,24.87077922077922,7.051948051948052,35.18636363636364,7.814935064935064
2016-07-28,7.607792207792207,28.25974025974026,32.67142857142857,24.85974025974026,7.049350649350649,35.25454545454545,7.811688311688311
2016-07-29,7.738961038961039,28.2487012987013,32.65714285714286,24.8487012987013,7.046753246753247,35.32272727272727,7.808441558441558
2016-07-30,7.870129870129869,28.237662337662336,32.642857142857146,24.837662337662337,7.044155844155844,35.39090909090909,7.805194805194809
2016-07-31,8.001298701298701,28.226623376623376,32.628571428571426,24.826623376623377,7.041558441558442,35.45909090909091,7.801948051948049
2016-08-01,8.132467532467532,28.215584415584413,32.614285714285714,24.815584415584414,7.038961038961039,35.527272727272724,7.7987012987013
2016-08-02,8.263636363636364,28.204545454545453,32.6,24.804545454545455,7.036363636363636,35.595454545454544,7.795454545454547
2016-08-03,8.394805194805194,28.193506493506494,32.58571428571429,24.793506493506495,7.033766233766234,35.663636363636364,7.792207792207794
2016-08-04,8.525974025974024,28.18246753246753,32.57142857142857,24.782467532467532,7.031168831168832,35.731818181818184,7.7889610389610375
2016-08-05,8.657142857142857,28.17142857142857,32.55714285714286,24.771428571428572,7.0285714285714285,35.8,7.785714285714285
2016-08-06,8.788311688311687,28.160389610389608,32.542857142857144,24.76038961038961,7.025974025974026,35.86818181818182,7.782467532467535
2016-08-07,8.91948051948052,28.149350649350648,32.52857142857143,24.74935064935065,7.023376623376623,35.93636363636364,7.779220779220783
2016-08-08,9.05064935064935,28.13831168831169,32.51428571428571,24.73831168831169,7.020779220779221,36.00454545454545,7.775974025974023
2016-08-09,9.181818181818182,28.127272727272725,32.5,24.727272727272727,7.0181818181818185,36.07272727272727,7.772727272727273
2016-08-10,9.312987012987012,28.116233766233766,32.48571428571429,24.716233766233767,7.015584415584415,36.14090909090909,7.7694805194805205
2016-08-11,9.444155844155844,28.105194805194806,32.471428571428575,24.705194805194807,7.012987012987013,36.20909090909091,7.766233766233768
2016-08-12,9.575324675324675,28.094155844155843,32.457142857142856,24.694155844155844,7.010389610389611,36.277272727272724,7.762987012987011
2016-08-13,9.706493506493505,28.083116883116883,32.44285714285714,24.683116883116885,7.007792207792208,36.345454545454544,7.7597402597402585
2016-08-14,9.837662337662337,28.07207792207792,32.42857142857143,24.67207792207792,7.005194805194805,36.413636363636364,7.756493506493509
2016-08-15,9.968831168831167,28.06103896103896,32.41428571428571,24.66103896103896,7.002597402597402,36.481818181818184,7.753246753246749
2016-08-16,10.1,28.049999999999997,32.4,24.65,7.0,36.55,7.75
2016-08-17,10.23116883116883,28.038961038961038,32.385714285714286,24.63896103896104,6.997402597402598,36.61818181818182,7.746753246753247
2016-08-18,10.362337662337662,28.027922077922078,32.371428571428574,24.62792207792208,6.994805194805195,36.68636363636364,7.743506493506494
2016-08-19,10.493506493506493,28.016883116883115,32.357142857142854,24.616883116883116,6.992207792207792,36.75454545454545,7.740259740259738
2016-08-20,10.624675324675323,28.005844155844155,32.34285714285714,24.605844155844157,6.989610389610389,36.82272727272727,7.737012987012985
2016-08-21,10.755844155844155,27.994805194805195,32.32857142857143,24.594805194805197,6.987012987012987,36.89090909090909,7.733766233766232
2016-08-22,10.887012987012985,27.983766233766232,32.31428571428572,24.583766233766234,6.984415584415585,36.95909090909091,7.730519480519483
2016-08-23,11.018181818181818,27.972727272727273,32.3,24.572727272727274,6.9818181818181815,37.027272727272724,7.727272727272723
2016-08-24,11.149350649350648,27.96168831168831,32.285714285714285,24.56168831168831,6.979220779220779,37.095454545454544,7.724025974025974
2016-08-25,11.28051948051948,27.95064935064935,32.27142857142857,24.55064935064935,6.976623376623377,37.163636363636364,7.720779220779221
2016-08-26,11.41168831168831,27.93961038961039,32.25714285714286,24.53961038961039,6.974025974025974,37.231818181818184,7.717532467532468
2016-08-27,11.542857142857141,27.928571428571427,32.24285714285714,24.52857142857143,6.9714285714285715,37.3,7.714285714285712
2016-08-28,11.674025974025973,27.917532467532467,32.22857142857143,24.51753246753247,6.968831168831169,37.36818181818182,7.711038961038959
2016-08-29,11.805194805194803,27.906493506493504,32.214285714285715,24.506493506493506,6.966233766233766,37.43636363636364,7.70779220779221
2016-08-30,11.936363636363636,27.895454545454545,32.2,24.495454545454546,6.963636363636364,37.50454545454545,7.704545454545457
2016-08-31,12.067532467532466,27.884415584415585,32.18571428571428,24.484415584415586,6.961038961038961,37.57272727272727,7.701298701298697
2016-09-01,12.198701298701298,27.873376623376622,32.17142857142857,24.473376623376623,6.958441558441558,37.64090909090909,7.698051948051948
2016-09-02,12.329870129870129,27.862337662337662,32.15714285714286,24.462337662337664,6.955844155844156,37.70909090909091,7.694805194805195
2016-09-03,12.46103896103896,27.8512987012987,32.142857142857146,24.4512987012987,6.953246753246753,37.777272727272724,7.6915584415584455
2016-09-04,12.592207792207791,27.84025974025974,32.128571428571426,24.44025974025974,6.950649350649351,37.845454545454544,7.6883116883116855
2016-09-05,12.723376623376621,27.82922077922078,32.114285714285714,24.42922077922078,6.948051948051948,37.913636363636364,7.685064935064933
2016-09-06,12.854545454545454,27.818181818181817,32.1,24.418181818181818,6.945454545454545,37.981818181818184,7.681818181818183
2016-09-07,12.985714285714284,27.807142857142857,32.08571428571429,24.40714285714286,6.942857142857143,38.05,7.678571428571431
2016-09-08,13.116883116883116,27.796103896103894,32.07142857142857,24.396103896103895,6.94025974025974,38.11818181818182,7.675324675324674
2016-09-09,13.248051948051947,27.785064935064934,32.05714285714286,24.385064935064936,6.937662337662338,38.18636363636364,7.672077922077921
2016-09-10,13.379220779220779,27.774025974025975,32.042857142857144,24.374025974025976,6.935064935064935,38.25454545454545,7.6688311688311686
2016-09-11,13.510389610389609,27.76298701298701,32.02857142857143,24.362987012987013,6.932467532467532,38.32272727272727,7.665584415584419
2016-09-12,13.641558441558441,27.75194805194805,32.01428571428571,24.351948051948053,6.92987012987013,38.39090909090909,7.662337662337659
2016-09-13,13.772727272727272,27.74090909090909,32.0,24.34090909090909,6.927272727272728,38.45909090909091,7.65909090909091
2016-09-14,13.903896103896102,27.72987012987013,31.985714285714288,24.32987012987013,6.9246753246753245,38.527272727272724,7.655844155844157
2016-09-15,14.035064935064934,27.71883116883117,31.97142857142857,24.31883116883117,6.922077922077922,38.595454545454544,7.652597402597401
2016-09-16,14.166233766233765,27.707792207792206,31.95714285714286,24.307792207792208,6.919480519480519,38.663636363636364,7.649350649350652
2016-09-17,14.297402597402597,27.696753246753246,31.942857142857143,24.296753246753248,6.916883116883117,38.731818181818184,7.646103896103895
2016-09-18,14.428571428571427,27.685714285714283,31.92857142857143,24.285714285714285,6.914285714285715,38.8,7.642857142857146
2016-09-19,14.55974025974026,27.674675324675324,31.914285714285715,24.274675324675325,6.911688311688311,38.86818181818182,7.6396103896103895
2016-09-20,14.69090909090909,27.663636363636364,31.9,24.263636363636365,6.909090909090909,38.93636363636364,7.636363636363633
2016-09-21,14.82207792207792,27.6525974025974,31.885714285714286,24.252597402597402,6.906493506493506,39.00454545454545,7.633116883116884
2016-09-22,14.953246753246752,27.64155844155844,31.871428571428574,24.241558441558443,6.903896103896104,39.07272727272727,7.629870129870131
2016-09-23,15.084415584415583,27.630519480519478,31.857142857142858,24.23051948051948,6.9012987012987015,39.14090909090909,7.626623376623378
2016-09-24,15.215584415584415,27.61948051948052,31.84285714285714,24.21948051948052,6.898701298701298,39.209090909090904,7.623376623376622
2016-09-25,15.346753246753245,27.60844155844156,31.82857142857143,24.20844155844156,6.896103896103896,39.277272727272724,7.620129870129869
2016-09-26,15.477922077922077,27.597402597402596,31.814285714285713,24.197402597402597,6.893506493506494,39.345454545454544,7.616883116883116
2016-09-27,15.609090909090908,27.586363636363636,31.8,24.186363636363637,6.890909090909091,39.413636363636364,7.613636363636363
2016-09-28,15.740259740259738,27.575324675324673,31.785714285714285,24.175324675324674,6.888311688311688,39.481818181818184,7.6103896103896105
2016-09-29,15.87142857142857,27.564285714285713,31.771428571428572,24.164285714285715,6.885714285714285,39.55,7.607142857142858
2016-09-30,16.002597402597402,27.553246753246754,31.757142857142856,24.153246753246755,6.883116883116883,39.61818181818182,7.603896103896101
2016-10-01,16.13376623376623,27.54220779220779,31.742857142857144,24.142207792207792,6.880519480519481,39.68636363636364,7.600649350649352
2016-10-02,16.264935064935063,27.53116883116883,31.728571428571428,24.131168831168832,6.8779220779220775,39.75454545454545,7.597402597402596
2016-10-03,16.396103896103895,27.52012987012987,31.714285714285715,24.120129870129873,6.875324675324675,39.82272727272727,7.594155844155843
2016-10-04,16.527272727272727,27.509090909090908,31.7,24.10909090909091,6.872727272727273,39.89090909090909,7.59090909090909
2016-10-05,16.658441558441556,27.49805194805195,31.685714285714287,24.09805194805195,6.87012987012987,39.959090909090904,7.587662337662337
2016-10-06,16.789610389610388,27.487012987012985,31.67142857142857,24.087012987012987,6.867532467532468,40.027272727272724,7.584415584415584
2016-10-07,16.92077922077922,27.475974025974025,31.65714285714286,24.075974025974027,6.8649350649350644,40.095454545454544,7.5811688311688314
2016-10-08,17.05194805194805,27.464935064935062,31.642857142857142,24.064935064935064,6.862337662337662,40.163636363636364,7.577922077922079
2016-10-09,17.18311688311688,27.453896103896103,31.62857142857143,24.053896103896104,6.85974025974026,40.231818181818184,7.574675324675326
2016-10-10,17.314285714285713,27.442857142857143,31.614285714285714,24.042857142857144,6.857142857142857,40.3,7.571428571428569
2016-10-11,17.445454545454545,27.43181818181818,31.6,24.03181818181818,6.8545454545454545,40.36818181818182,7.56818181818182
2016-10-12,17.576623376623374,27.42077922077922,31.585714285714285,24.02077922077922,6.851948051948052,40.43636363636364,7.564935064935064
2016-10-13,17.707792207792206,27.40974025974026,31.571428571428573,24.009740259740262,6.849350649350649,40.50454545454545,7.561688311688311
2016-10-14,17.83896103896104,27.398701298701297,31.557142857142857,23.9987012987013,6.846753246753247,40.57272727272727,7.558441558441558
2016-10-15,17.970129870129867,27.387662337662338,31.542857142857144,23.98766233766234,6.844155844155844,40.64090909090909,7.555194805194805
2016-10-16,18.1012987012987,27.376623376623375,31.52857142857143,23.976623376623376,6.841558441558441,40.709090909090904,7.551948051948052
2016-10-17,18.23246753246753,27.365584415584415,31.514285714285716,23.965584415584416,6.838961038961039,40.777272727272724,7.5487012987013
2016-10-18,18.363636363636363,27.354545454545455,31.5,23.954545454545457,6.836363636363636,40.845454545454544,7.545454545454543
2016-10-19,18.494805194805192,27.343506493506492,31.485714285714288,23.943506493506494,6.833766233766234,40.913636363636364,7.542207792207794
2016-10-20,18.625974025974024,27.332467532467533,31.47142857142857,23.932467532467534,6.8311688311688314,40.981818181818184,7.5389610389610375
2016-10-21,18.757142857142856,27.32142857142857,31.45714285714286,23.92142857142857,6.828571428571428,41.05,7.535714285714288
2016-10-22,18.88831168831169,27.31038961038961,31.442857142857143,23.91038961038961,6.825974025974026,41.11818181818182,7.532467532467532
2016-10-23,19.019480519480517,27.29935064935065,31.42857142857143,23.89935064935065,6.823376623376623,41.18636363636364,7.529220779220779
2016-10-24,19.15064935064935,27.288311688311687,31.414285714285715,23.88831168831169,6.820779220779221,41.25454545454545,7.525974025974026
2016-10-25,19.28181818181818,27.277272727272727,31.4,23.87727272727273,6.818181818181818,41.32272727272727,7.52272727272727
2016-10-26,19.41298701298701,27.266233766233764,31.385714285714286,23.866233766233766,6.815584415584415,41.39090909090909,7.5194805194805205
2016-10-27,19.544155844155842,27.255194805194805,31.371428571428574,23.855194805194806,6.812987012987013,41.459090909090904,7.516233766233768
2016-10-28,19.675324675324674,27.244155844155845,31.357142857142858,23.844155844155846,6.81038961038961,41.527272727272724,7.512987012987011
2016-10-29,19.806493506493506,27.23311688311688,31.34285714285714,23.833116883116883,6.8077922077922075,41.595454545454544,7.5097402597402585
2016-10-30,19.937662337662335,27.222077922077922,31.32857142857143,23.822077922077924,6.805194805194805,41.663636363636364,7.506493506493506
2016-10-31,20.068831168831167,27.21103896103896,31.314285714285717,23.81103896103896,6.802597402597402,41.73181818181818,7.503246753246756
2016-11-01,20.2,27.2,31.3,23.8,6.8,41.8,7.5
